[ 2025-12-19 00:24:26 | node_4 | INFO ] 🧩 Model added (2/5) from ['node_2']
[ 2025-12-19 00:26:46 | node_2 | INFO ] 🧩 Model added (4/5) from ['node']
[ 2025-12-19 00:26:46 | node_13 | INFO ] 🧩 Model added (4/5) from ['node']
[ 2025-12-19 00:26:46 | node_9 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_8', 'node_10', 'node_7', 'node_11']
[ 2025-12-19 00:26:46 | node_8 | INFO ] 🧩 Model added (3/5) from ['node_9']
[ 2025-12-19 00:26:46 | node_10 | INFO ] 🧩 Model added (4/5) from ['node_9']
[ 2025-12-19 00:26:46 | node_7 | INFO ] 🧩 Model added (2/5) from ['node_9']
[ 2025-12-19 00:26:47 | node_11 | INFO ] 🧩 Model added (4/5) from ['node_9']
[ 2025-12-19 00:26:47 | node_6 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_5', 'node_7', 'node_4', 'node_8']
[ 2025-12-19 00:26:47 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_14']
[ 2025-12-19 00:26:47 | node_5 | INFO ] 🧩 Model added (4/5) from ['node_6']
[ 2025-12-19 00:26:47 | node | INFO ] 🧩 Model added (3/5) from ['node_1']
[ 2025-12-19 00:26:47 | node_7 | INFO ] 🧩 Model added (3/5) from ['node_6']
[ 2025-12-19 00:26:47 | node_2 | INFO ] 🧩 Model added (5/5) from ['node_1']
[ 2025-12-19 00:26:47 | node_2 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:47 | node_3 | INFO ] 🧩 Model added (4/5) from ['node_1']
[ 2025-12-19 00:26:47 | node_4 | INFO ] 🧩 Model added (4/5) from ['node_6']
[ 2025-12-19 00:26:47 | node_5 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_4', 'node_6', 'node_3', 'node_7']
[ 2025-12-19 00:26:47 | node_8 | INFO ] 🧩 Model added (4/5) from ['node_6']
[ 2025-12-19 00:26:47 | node_14 | INFO ] 🧩 Model added (4/5) from ['node_1']
[ 2025-12-19 00:26:47 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:47 | node_4 | INFO ] 🧩 Model added (5/5) from ['node_5']
[ 2025-12-19 00:26:47 | node_4 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:47 | node_6 | INFO ] 🧩 Model added (3/5) from ['node_5']
[ 2025-12-19 00:26:47 | node_3 | INFO ] 🧩 Model added (5/5) from ['node_5']
[ 2025-12-19 00:26:47 | node_3 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:47 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:47 | node_7 | INFO ] 🧩 Model added (4/5) from ['node_5']
[ 2025-12-19 00:26:47 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:47 | node_7 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_6', 'node_8', 'node_5', 'node_9']
[ 2025-12-19 00:26:47 | node_8 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_7', 'node_9', 'node_6', 'node_10']
[ 2025-12-19 00:26:48 | node_7 | INFO ] 🧩 Model added (5/5) from ['node_8']
[ 2025-12-19 00:26:48 | node_6 | INFO ] 🧩 Model added (4/5) from ['node_7']
[ 2025-12-19 00:26:48 | node_9 | INFO ] 🧩 Model added (4/5) from ['node_8']
[ 2025-12-19 00:26:48 | node_8 | INFO ] 🧩 Model added (5/5) from ['node_7']
[ 2025-12-19 00:26:48 | node_6 | INFO ] 🧩 Model added (5/5) from ['node_8']
[ 2025-12-19 00:26:48 | node_5 | INFO ] 🧩 Model added (5/5) from ['node_7']
[ 2025-12-19 00:26:48 | node_6 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_5 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_13 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_12', 'node_14', 'node_11', 'node']
[ 2025-12-19 00:26:48 | node_14 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_13', 'node', 'node_12', 'node_1']
[ 2025-12-19 00:26:48 | node_10 | INFO ] 🧩 Model added (5/5) from ['node_8']
[ 2025-12-19 00:26:48 | node_10 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_9 | INFO ] 🧩 Model added (5/5) from ['node_7']
[ 2025-12-19 00:26:48 | node_13 | INFO ] 🧩 Model added (5/5) from ['node_14']
[ 2025-12-19 00:26:48 | node_9 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_12 | INFO ] 🧩 Model added (4/5) from ['node_13']
[ 2025-12-19 00:26:48 | node_7 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_8 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node | INFO ] 🧩 Model added (4/5) from ['node_14']
[ 2025-12-19 00:26:48 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:48 | node_14 | INFO ] 🧩 Model added (5/5) from ['node_13']
[ 2025-12-19 00:26:48 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:48 | node_12 | INFO ] 🧩 Model added (5/5) from ['node_14']
[ 2025-12-19 00:26:48 | node_12 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_11 | INFO ] 🧩 Model added (5/5) from ['node_13']
[ 2025-12-19 00:26:48 | node_11 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_10 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:48 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:48 | node_4 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:48 | node_1 | INFO ] 🧩 Model added (5/5) from ['node_14']
[ 2025-12-19 00:26:48 | node_1 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:48 | node | INFO ] 🧩 Model added (5/5) from ['node_13']
[ 2025-12-19 00:26:48 | node_7 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:48 | node | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:48 | node_4 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:48 | node_8 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:48 | node_14 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_4 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:48 | node_7 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:48 | node_13 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:48 | node_7 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:48 | node_8 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:48 | node_8 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:48 | node_12 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:48 | node_11 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:49 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:49 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:49 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:49 | node_13 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:49 | node_13 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:49 | node_13 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:49 | node_13 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:49 | node_5 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:49 | node_5 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:49 | node_5 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:49 | node_6 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:49 | node_6 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:49 | node_6 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:49 | node_3 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:49 | node_3 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:49 | node_3 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:49 | node_2 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:49 | node_2 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:49 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:49 | node_9 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:49 | node_9 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:49 | node_9 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:50 | node_10 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:50 | node_10 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:50 | node_11 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:50 | node_10 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:50 | node_11 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:50 | node_11 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:50 | node_1 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:50 | node_1 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:50 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:50 | node | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:50 | node | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:50 | node | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:50 | node_12 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:50 | node_12 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:50 | node_12 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:50 | node_14 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:50 | node_14 | INFO ] 🎉 Round 49 of 50 finished.
[ 2025-12-19 00:26:50 | node_14 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:51 | node_9 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:51 | node_9 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:51 | node_9 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:51 | node_4 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:51 | node_4 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:51 | node_4 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:52 | node_11 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:52 | node_11 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:52 | node_11 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:52 | node_5 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:52 | node_5 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:52 | node_5 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:52 | node | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:52 | node | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:52 | node | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:52 | node_9 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 4.414039134979248, 'test_acc\n': 0.8377777934074402, 'test_precision\n': 0.4714505970478058, 'test_recall\n': 0.4616362154483795, 'test_f1\n': 0.4634419083595276}
[ 2025-12-19 00:26:52 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:52 | node_9 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:52 | node_4 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 1.7338312864303589, 'test_acc\n': 0.883104145526886, 'test_precision\n': 0.37399330735206604, 'test_recall\n': 0.33764562010765076, 'test_f1\n': 0.35422152280807495}
[ 2025-12-19 00:26:52 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:52 | node_4 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:52 | node_12 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:52 | node_12 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:52 | node_12 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:52 | node_11 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.310653686523438, 'test_acc\n': 0.7621527910232544, 'test_precision\n': 0.4861886203289032, 'test_recall\n': 0.4366433024406433, 'test_f1\n': 0.45793554186820984}
[ 2025-12-19 00:26:52 | node_11 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:52 | node_5 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 3.076406955718994, 'test_acc\n': 0.820105791091919, 'test_precision\n': 0.4308718740940094, 'test_recall\n': 0.40272676944732666, 'test_f1\n': 0.40151888132095337}
[ 2025-12-19 00:26:52 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:52 | node_11 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:52 | node_5 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:52 | node_8 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:52 | node_8 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:52 | node_8 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:52 | node_1 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:52 | node_1 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:52 | node_1 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:52 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 5.488902568817139, 'test_acc\n': 0.8088235259056091, 'test_precision\n': 0.30544134974479675, 'test_recall\n': 0.31593888998031616, 'test_f1\n': 0.2874445915222168}
[ 2025-12-19 00:26:52 | node | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:53 | node | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:53 | node_14 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:53 | node_14 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:53 | node_14 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:53 | node_9 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:53 | node_9 | INFO ] 🧩 Model added (1/5) from ['node_9']
[ 2025-12-19 00:26:53 | node_3 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:53 | node_3 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:53 | node_2 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:53 | node_3 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:53 | node_2 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:53 | node_2 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:53 | node_12 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 11.623653411865234, 'test_acc\n': 0.3740876019001007, 'test_precision\n': 0.21294909715652466, 'test_recall\n': 0.2019219547510147, 'test_f1\n': 0.17258070409297943}
[ 2025-12-19 00:26:53 | node_12 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:53 | node_7 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:53 | node_7 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:53 | node_10 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:53 | node_10 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:53 | node_7 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:53 | node_10 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:53 | node_13 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:53 | node_13 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:53 | node_6 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:53 | node_6 | INFO ] 🚂 Train set of 15 nodes: ['node_12', 'node_8', 'node', 'node_11', 'node_9', 'node_6', 'node_3', 'node_14', 'node_7', 'node_2', 'node_10', 'node_5', 'node_1', 'node_13', 'node_4']
[ 2025-12-19 00:26:53 | node_13 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:53 | node_6 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:53 | node_12 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:53 | node_4 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:53 | node_4 | INFO ] 🧩 Model added (1/5) from ['node_4']
[ 2025-12-19 00:26:53 | node_11 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:53 | node_11 | INFO ] 🧩 Model added (1/5) from ['node_11']
[ 2025-12-19 00:26:54 | node_5 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:54 | node_5 | INFO ] 🧩 Model added (1/5) from ['node_5']
[ 2025-12-19 00:26:54 | node_8 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 2.2570481300354004, 'test_acc\n': 0.8392523527145386, 'test_precision\n': 0.334710955619812, 'test_recall\n': 0.3299960196018219, 'test_f1\n': 0.3210659921169281}
[ 2025-12-19 00:26:54 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:54 | node_8 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:54 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 3.6508283615112305, 'test_acc\n': 0.778593897819519, 'test_precision\n': 0.3215702772140503, 'test_recall\n': 0.30549702048301697, 'test_f1\n': 0.31082865595817566}
[ 2025-12-19 00:26:54 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:54 | node_1 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:54 | node_14 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 6.44950008392334, 'test_acc\n': 0.8316498398780823, 'test_precision\n': 0.425020694732666, 'test_recall\n': 0.45935550332069397, 'test_f1\n': 0.42722752690315247}
[ 2025-12-19 00:26:54 | node_14 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:54 | node_14 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:54 | node_3 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 1.1718076467514038, 'test_acc\n': 0.8909090757369995, 'test_precision\n': 0.5339444279670715, 'test_recall\n': 0.5054017901420593, 'test_f1\n': 0.5085375905036926}
[ 2025-12-19 00:26:54 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:55 | node_3 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:55 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 0.9971088767051697, 'test_acc\n': 0.789304792881012, 'test_precision\n': 0.3166944980621338, 'test_recall\n': 0.24980539083480835, 'test_f1\n': 0.27075493335723877}
[ 2025-12-19 00:26:55 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:55 | node_2 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:55 | node_7 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 4.404477596282959, 'test_acc\n': 0.8102678656578064, 'test_precision\n': 0.33730632066726685, 'test_recall\n': 0.3116373121738434, 'test_f1\n': 0.3227808177471161}
[ 2025-12-19 00:26:55 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:55 | node_7 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:55 | node_10 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 9.864720344543457, 'test_acc\n': 0.6504369378089905, 'test_precision\n': 0.27575185894966125, 'test_recall\n': 0.26702365279197693, 'test_f1\n': 0.2646298408508301}
[ 2025-12-19 00:26:55 | node_10 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:55 | node_13 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 2.249797821044922, 'test_acc\n': 0.8888888955116272, 'test_precision\n': 0.3871646523475647, 'test_recall\n': 0.3995674252510071, 'test_f1\n': 0.3903219997882843}
[ 2025-12-19 00:26:55 | node_13 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:55 | node_10 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:55 | node_13 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:55 | node | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:56 | node | INFO ] 🧩 Model added (1/5) from ['node']
[ 2025-12-19 00:26:56 | node_12 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:56 | node_12 | INFO ] 🧩 Model added (1/5) from ['node_12']
[ 2025-12-19 00:26:56 | node_6 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 0.9424314498901367, 'test_acc\n': 0.8918206095695496, 'test_precision\n': 0.32617804408073425, 'test_recall\n': 0.3065197765827179, 'test_f1\n': 0.3138006925582886}
[ 2025-12-19 00:26:56 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:26:56 | node_6 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:26:56 | node_3 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:56 | node_3 | INFO ] 🧩 Model added (1/5) from ['node_3']
[ 2025-12-19 00:26:56 | node_14 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:56 | node_14 | INFO ] 🧩 Model added (1/5) from ['node_14']
[ 2025-12-19 00:26:57 | node_1 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:57 | node_1 | INFO ] 🧩 Model added (1/5) from ['node_1']
[ 2025-12-19 00:26:57 | node_8 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:57 | node_8 | INFO ] 🧩 Model added (1/5) from ['node_8']
[ 2025-12-19 00:26:57 | node_2 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:57 | node_2 | INFO ] 🧩 Model added (1/5) from ['node_2']
[ 2025-12-19 00:26:57 | node_7 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:57 | node_7 | INFO ] 🧩 Model added (1/5) from ['node_7']
[ 2025-12-19 00:26:57 | node_6 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:57 | node_6 | INFO ] 🧩 Model added (1/5) from ['node_6']
[ 2025-12-19 00:26:57 | node_13 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:57 | node_13 | INFO ] 🧩 Model added (1/5) from ['node_13']
[ 2025-12-19 00:26:58 | node_10 | INFO ] 🎓 Training done.
[ 2025-12-19 00:26:58 | node_10 | INFO ] 🧩 Model added (1/5) from ['node_10']
[ 2025-12-19 00:26:58 | node_9 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_8', 'node_10', 'node_7', 'node_11']
[ 2025-12-19 00:26:58 | node_8 | INFO ] 🧩 Model added (2/5) from ['node_9']
[ 2025-12-19 00:26:58 | node_10 | INFO ] 🧩 Model added (2/5) from ['node_9']
[ 2025-12-19 00:26:58 | node_7 | INFO ] 🧩 Model added (2/5) from ['node_9']
[ 2025-12-19 00:26:58 | node_11 | INFO ] 🧩 Model added (2/5) from ['node_9']
[ 2025-12-19 00:26:58 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_3', 'node_5', 'node_2', 'node_6']
[ 2025-12-19 00:26:58 | node_3 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:26:58 | node_5 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:26:58 | node_2 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:26:58 | node_6 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:26:58 | node_11 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_10', 'node_12', 'node_9', 'node_13']
[ 2025-12-19 00:26:58 | node_10 | INFO ] 🧩 Model added (3/5) from ['node_11']
[ 2025-12-19 00:26:58 | node_12 | INFO ] 🧩 Model added (2/5) from ['node_11']
[ 2025-12-19 00:26:58 | node_9 | INFO ] 🧩 Model added (2/5) from ['node_11']
[ 2025-12-19 00:26:59 | node_13 | INFO ] 🧩 Model added (2/5) from ['node_11']
[ 2025-12-19 00:26:59 | node_5 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_4', 'node_6', 'node_3', 'node_7']
